id;repository;file;line;column;rule
13025;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/config/PropertyResourceConfigurerTests.java;62;46;TooMany
13026;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/config/PropertyResourceConfigurerTests.java;325;17;LongMethod
13027;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/config/ServiceLocatorFactoryBeanTests.java;41;45;TooMany
13028;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/config/YamlPropertiesFactoryBeanTests.java;42;45;TooMany
13029;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/support/AutowireUtilsTests.java;94;50;TooMany
13030;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/support/BeanFactoryGenericsTests.java;62;39;TooMany
13031;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/support/security/CallbacksSecurityTests.java;68;37;TooMany
13032;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/AbstractBeanFactoryTests.java;46;48;TooMany
13033;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/CollectionMergingTests.java;42;37;TooMany
13034;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/ConstructorDependenciesBean.java;31;8;DataClass
13035;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/DummyReferencer.java;27;8;DataClass
13036;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/FactoryMethodTests.java;37;33;TooMany
13037;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/UtilNamespaceHandlerTests.java;48;40;TooMany
13038;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/XmlBeanCollectionTests.java;54;37;TooMany
13039;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/XmlBeanDefinitionReaderTests.java;41;43;TooMany
13040;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/xml/XmlListableBeanFactoryTests.java;46;83;TooMany
13041;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/propertyeditors/CustomEditorTests.java;64;8;LargeClass
13042;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/propertyeditors/CustomEditorTests.java;64;32;TooMany
13043;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/propertyeditors/CustomEditorTests.java;1527;24;DataClass
13044;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/propertyeditors/CustomEditorTests.java;1552;24;DataClass
13045;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/propertyeditors/CustomEditorTests.java;1577;24;DataClass
13046;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/propertyeditors/URIEditorTests.java;32;29;TooMany
13047;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/support/PagedListHolderTests.java;39;16;LongMethod
13048;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/support/PagedListHolderTests.java;169;23;DataClass
13049;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/beans/support/PropertyComparatorTests.java;95;24;DataClass
13050;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/BooleanTestBean.java;24;8;DataClass
13051;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/Colour.java;24;8;DataClass
13052;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/DependenciesBean.java;28;8;DataClass
13053;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/DummyBean.java;21;8;DataClass
13054;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/DummyFactory.java;40;8;DataClass
13055;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/HasMap.java;32;8;DataClass
13056;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/IndexedTestBean.java;33;8;DataClass
13057;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/NumberTestBean.java;26;8;DataClass
13058;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/TestBean.java;44;105;TooMany
13059;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-beans/src/test/java/org/springframework/tests/sample/beans/factory/DummyFactory.java;41;8;DataClass
13060;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-indexer/src/test/java/org/springframework/context/index/CandidateComponentsIndexerTests.java;71;46;TooMany
13061;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/cache/ehcache/EhCacheManagerFactoryBean.java;55;8;DataClass
13062;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/AnnotationJCacheOperationSource.java;45;101;TooMany
13063;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/DefaultJCacheOperationSource.java;46;8;DataClass
13064;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/mail/javamail/JavaMailSenderImpl.java;69;59;TooMany
13065;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/mail/javamail/MimeMessageHelper.java;103;8;LargeClass
13066;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/mail/javamail/MimeMessageHelper.java;103;32;TooMany
13067;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/commonj/ScheduledTimerListener.java;43;8;DataClass
13068;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/commonj/WorkManagerTaskExecutor.java;67;8;DataClass
13069;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/commonj/WorkManagerTaskExecutor.java;68;111;TooMany
13070;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/quartz/CronTriggerFactoryBean.java;59;8;DataClass
13071;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/quartz/JobDetailFactoryBean.java;50;8;DataClass
13072;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/quartz/MethodInvokingJobDetailFactoryBean.java;77;8;DataClass
13073;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/quartz/SchedulerFactoryBean.java;91;106;TooMany
13074;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/quartz/SimpleTriggerFactoryBean.java;57;8;DataClass
13075;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/main/java/org/springframework/ui/freemarker/FreeMarkerConfigurationFactory.java;77;8;DataClass
13076;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/cache/jcache/config/AbstractJCacheAnnotationTests.java;37;53;TooMany
13077;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/cache/jcache/config/JCacheableService.java;24;39;TooMany
13078;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/cache/jcache/interceptor/AnnotatedJCacheableService.java;42;76;TooMany
13079;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/cache/jcache/interceptor/AnnotationCacheOperationSourceTests.java;46;78;TooMany
13080;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/cache/jcache/interceptor/SampleObject.java;15;20;TooMany
13081;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/mail/javamail/JavaMailSenderTests.java;54;34;TooMany
13082;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/mail/javamail/JavaMailSenderTests.java;529;24;DataClass
13083;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/scheduling/quartz/QuartzSupportTests.java;56;33;TooMany
13084;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/validation/beanvalidation2/BeanValidationPostProcessorTests.java;112;23;DataClass
13085;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/validation/beanvalidation2/SpringValidatorAdapterTests.java;64;42;TooMany
13086;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/validation/beanvalidation2/SpringValidatorAdapterTests.java;239;16;DataClass
13087;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/validation/beanvalidation2/SpringValidatorAdapterTests.java;354;23;DataClass
13088;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/validation/beanvalidation2/SpringValidatorAdapterTests.java;402;23;DataClass
13089;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/validation/beanvalidation2/ValidatorFactoryTests.java;61;36;TooMany
13090;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context-support/src/test/java/org/springframework/validation/beanvalidation2/ValidatorFactoryTests.java;292;23;DataClass
13091;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context/src/main/java/org/springframework/cache/annotation/SpringCacheAnnotationParser.java;48;89;TooMany
13092;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context/src/main/java/org/springframework/cache/concurrent/ConcurrentMapCacheManager.java;49;8;DataClass
13093;spring-framework;/home/matheus/Documentos/repositories/Java/spring-framework/spring-context/src/main/java/org/springframework/cache/interceptor/CacheAspectSupport.java;81;91;TooMany
